"ChassisID","BoltPattern","Hubbore","HubboreRear","MaxWheelLoad","Nutorbolt","NutBoltThreadType","NutBoltHex","BoltLength","Minboltlength","Maxboltlength","NutBoltTorque","AxleWeightFront","AxleWeightRear","TPMS"
"2786","5x120","72.6","","1375","bolt","M12x1.5","17","32.00","31","34","103","","","on"
"2787","5x120","72.6","","1375","bolt","M12x1.5","17","32.00","31","34","88","","","on"
"2788","5x120","72.6","","1375","bolt","M12x1.5","17","32.00","31","34","88","","",""
"2789","5x108","67.1","","1232","nut","M12x1.5","19","","","","54 to 72","","",""
"2790","5x114.3","70.6","","1353","nut","1/2 UNF","19","","","","85 to 105","","",""
"2791","5x114.3","70.6","","1353","nut","1/2 UNF","19","","","","85 to 100","","","on"
"2793","5x120","72.6","","1529","bolt","M12x1.5","17","32.00","31","34","88","","","on"
"2794","5x120","72.6","","1635","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"2795","5x114.3","70.6","","1430","nut","1/2 UNF","19","","","","100","","","on"
"2796","5x120","72.6","","1430","bolt","M12x1.5","17","32.00","31","34","88","","",""
"2797","5x120","72.6","","1133","bolt","M12x1.5","17","30.00","29","33","88","","",""
"2798","5x120","72.6","","1243","bolt","M12x1.5","17","30.00","29","33","88","","",""
"2799","5x120","72.6","","1243","bolt","M12x1.5","17","30.00","29","33","88","","",""
"2800","6x135","87.1","","1892","nut","M14x2.0","21","","","","150","","","on"
"2801","5x120","72.6","","1287","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2802","5x120","72.6","","1287","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2803","6x135","87.1","","1892","nut","M14x2.0","21","","","","150","","","on"
"2804","5x120","72.6","","1375","bolt","M12x1.5","17","32.00","31","34","88","","",""
"2805","5x114.3","67.1","","1078","nut","M12x1.5","21","","","","74","","",""
"2806","5x120","74.1","","1470","bolt","M12x1.5","17","32.00","31","34","88","","","on"
"2807","5x120","72.6","","1562","bolt","M12x1.5","17","31.00","30","33","88","","","on"
"2808","5x120","72.6","0.00","1433","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"2809","5x120","72.6","","1826","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"2810","5x120","74.1","","1921","bolt","M14x1.25","17","30.00","29","33","103","","","on"
"2811","5x120","72.6","","1056","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2812","5x120","72.6","","924","bolt","M12x1.5","17","26.00","25","28","88","","","on"
"2813","5x120","72.6","","924","bolt","M12x1.5","17","26.00","25","28","88","","","on"
"2814","5x120","72.6","","1177","bolt","M12x1.5","17","32.00","31","34","88","","","on"
"2816","5x120","72.6","","924","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2817","5x120","72.6","","924","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2818","5x114.3","64.1","","1188","nut","M12x1.5","19","","","","80","","",""
"2819","5x114.3","64.1","","1122","nut","M12x1.5","19","","","","80","","",""
"2820","6x139.7","108","","1617","nut","M12x1.5","19","","","","87","","",""
"2821","6x139.7","108","","1617","nut","M12x1.5","19","","","","87","","","on"
"2822","5x150","110","0.00","2145","nut","M14x1.5","22","","0","0","97","0","0","on"
"2823","5x114.3","66.1","","1430","nut","M12x1.25","21","","","","72 to 87","","",""
"2824","4x114.3","66.1","","1210","nut","M12x1.25","21","","","","80","","",""
"2825","4x114.3","66.1","","1133","nut","M12x1.25","21","","","","80","","",""
"2826","5x114.3","66.1","","1111","nut","M12x1.25","21","","","","72 to 87","","","on"
"2827","6x139.7","100","","1760","nut","M12x1.5","19","","","","58 to 87 steel rims, 80 to 94 alloy rims","","",""
"2828","5x120.65","70.3","","1448","nut","M12x1.5","19","","","","80","1134","1225",""
"2830","5x127","78","","1850","nut","1/2 UNF","19","","","","100","","",""
"2831","8x165.1","117","","2090","nut","9/16 UNF","22","","","","120","","",""
"2832","8x165.1","117","","2090","nut","9/16 UNF","22","","","","120","","",""
"2833","5x127","71.5","","1217","nut","M12x1.5","19","","","","85 to 115","1053","903","on"
"2835","5x139.7","77.8","","1870","nut","1/2 UNF","19","","","","80 to 110","","",""
"2836","5x114.3","71.5","0.00","1510","nut","1/2 UNF","19","","0","0","85 to 110","0","0",""
"2837","6x114.3","71.5","0.00","1510","nut","1/2 UNF","19","","0","0","85 to 110","0","0",""
"2838","5x127","78","","2035","nut","1/2 UNF","19","","","","120","","",""
"2839","8x165.1","117","","2090","nut","M14x1.5","22","","","","120","","",""
"2840","8x165.1","117","","2090","nut","9/16 UNF","22","","","","81","","",""
"2841","10x184.15","133.4","","3003","nut","M14x1.5","22","","","","120","","",""
"2842","6x139.7","100","","1793","nut","M12x1.5","19","","","","58 to 87","","",""
"2843","6x139.7","100","","1793","nut","M12x1.5","19","","","","58 to 87","","",""
"2844","4x100","56.6","","1232","nut","M12x1.5","19","","","","87","","",""
"2845","6x139.7","100","","1793","nut","M12x1.5","19","","","","58 to 87 steel rims, 80 to 94 alloy rims","","",""
"2846","5x114.3","71.5","","1406","nut","1/2 UNF","19","","","","75","","",""
"2847","5x114.3","60.1","","1276","nut","M12x1.5","21","","","","76","","","on"
"2848","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"2849","5x108","63.9","0.00","1370","nut","M12x1.5","19","","0","0","85 to 105","0","0",""
"2851","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","","on"
"2852","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","",""
"2853","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","",""
"2854","5x114.3","59.6","","1331","nut","M12x1.5","21","","","","81","","",""
"2855","5x114.3","59.6","","1331","nut","M12x1.5","21","","","","81","","",""
"2856","5x114.3","67.1","","1089","nut","M12x1.5","21","","","","65 to 87","","",""
"2857","5x114.3","67.1","","1408","nut","M12x1.5","21","","","","66 to 86","","",""
"2861","5x114.3","67.1","","1129","nut","M12x1.5","21","","","","81","","",""
"2862","5x112","66.6","","1276","bolt","M12x1.5","17","28.00","27","30","81","","","on"
"2863","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","","on"
"2864","5x112","66.6","","1276","bolt","M12x1.5","17","26.00","25","28","81","","",""
"2865","5x114.3","67.1","","1129","nut","M12x1.5","21","","","","81","","",""
"2866","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","",""
"2867","5x112","66.6","","1221","bolt","M12x1.5","17","26.00","25","28","81","","",""
"2868","5x114.3","67.1","","1129","nut","M12x1.5","21","","","","81","","",""
"2869","5x112","66.6","","1492","bolt","M14x1.5","17","32.00","31","34","110","","",""
"2870","4x100","54.1","","1012","nut","M12x1.5","21","","","","65 to 87","","",""
"2871","5x114.3","70.3","0.00","1480","nut","1/2 UNF","21","","0","0","87 steel wheels, check handbook for chrome steel wheels","0","0",""
"2872","5x114.3","70.3","0.00","1480","nut","1/2 UNF","21","","0","0","100","0","0",""
"2873","6x139.7","100","0.00","1870","nut","M12x1.5","21","","0","0","65 to 87","0","0",""
"2874","6x139.7","100","0.00","1870","nut","M12x1.5","21","","0","0","65 to 87","0","0",""
"2875","5x112","66.6","","1492","bolt","M14x1.5","17","32.00","31","34","110","","","on"
"2876","5x112","66.6","","1492","bolt","M14x1.5","17","32.00","31","34","110","","","on"
"2877","5x112","66.6","","1492","bolt","M14x1.5","17","32.00","31","34","110","","","on"
"2878","5x112","66.6","","1529","bolt","M14x1.5","17","32.00","31","34","110","","","on"
"2879","5x112","66.6","","1492","bolt","M14x1.5","17","32.00","31","34","110","","","on"
"2880","5x114.3","70.3","0.00","1480","nut","1/2 UNF","21","","0","0","100","0","0",""
"2881","5x114.3","70.6","","1659","nut","1/2 UNF","19","","","","100","","",""
"2882","5x112","66.6","","1239","bolt","M12x1.5","17","30.00","29","33","89","1697","1567",""
"2883","5x112","66.6","","1239","bolt","M12x1.5","17","30.00","29","33","88","1861","1403",""
"2884","5x112","66.6","","1441","bolt","M12x1.5","17","26.00","25","28","88","","","on"
"2885","5x114.3","70.6","0.00","1430","nut","1/2 UNF","19","","0","0","100","0","0","on"
"2886","5x114.3","70.6","","1659","nut","1/2 UNF","19","","","","100","","","on"
"2887","5x112","66.6","","1239","bolt","M12x1.5","17","30.00","29","33","88","1910","1440","on"
"2888","5x112","66.6","","1441","bolt","M12x1.5","17","26.00","25","28","88","","","on"
"2889","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"2890","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"2891","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"2892","5x112","66.6","","1276","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"2893","5x114.3","70.6","","1287","nut","1/2 UNF","19","","","","85 to 105","","",""
"2894","4x114.3","70.6","","1287","nut","M12x1.5","19","","","","78","","",""
"2895","5x114.3","70.6","","1287","nut","1/2 UNF","19","","","","100","","","on"
"2896","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","87 to 101","","",""
"2897","4x100","56.1","","924","nut","M12x1.5","21","","","","65 to 80","","",""
"2899","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","88","","",""
"2900","5x112","66.6","","1474","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2901","5x112","66.6","","1408","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"2902","5x112","66.6","","1474","bolt","M12x1.5","17","30.00","29","33","88","","","on"
"2903","5x112","66.6","","1481","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"2904","5x112","66.6","","1408","bolt","M14x1.5","17","30.00","29","33","88","","","on"
"2905","5x112","66.6","","1481","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"2906","5x112","66.6","","1481","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"2907","5x114.3","66.1","","1144","nut","M12x1.25","21","","","","72 to 87","","",""
"2908","5x114.3","66.1","","1217","nut","M12x1.25","21","","","","80","","",""
"2909","4x100","59.1","","997","nut","M12x1.25","21","","","","80","","",""
"2910","5x112","66.6","0.00","1705","bolt","M14x1.5","17","32.00","31","34","111","0","0",""
"2911","5x112","66.6","","1870","bolt","M14x1.5","17","32.00","31","34","111","","",""
"2912","6x139.7","100.5","0.00","2024","nut","M12x1.25","21","","0","0","98","0","0",""
"2913","5x114.3","66.1","","1331","nut","M12x1.25","21","","","","80","","",""
"2914","5x115","70.1","","1243","nut","M12x1.5","19","","","","100","","",""
"2915","5x115","70.1","","1243","nut","M12x1.5","19","","","","100","","",""
"2916","5x115","70.3","","1155","nut","M12x1.5","19","","","","100","","",""
"2917","5x115","70.1","","1155","nut","M12x1.5","19","","","","100","","",""
"2918","5x100","57.1","","1287","nut","M12x1.5","19","","","","100","","",""
"2919","5x115","70.1","","1155","nut","M12x1.5","19","","","","100","","",""
"2921","5x120.65","70.3","0.00","1448","nut","M12x1.5","19","","0","0","100","0","0",""
"2922","5x100","57.1","","1287","nut","M12x1.5","19","","","","100","","",""
"2923","5x112","66.6","","1760","bolt","M14x1.5","17","32.00","31","34","111","","","on"
"2924","5x112","66.6","","1870","bolt","M14x1.5","17","32.00","31","34","111","","","on"
"2925","5x112","66.6","","935","bolt","M12x1.5","17","32.00","31","34","96","","",""
"2926","5x112","66.6","","1111","bolt","M12x1.5","17","32.00","31","34","96","","","on"
"2927","5x112","66.6","","935","bolt","M12x1.5","17","32.00","31","34","96","","",""
"2928","5x112","66.6","","1243","bolt","M12x1.5","17","32.00","31","34","96","","","on"
"2929","5x112","66.6","","1815","bolt","M14x1.5","17","28.00","27","30","111","","","on"
"2930","5x112","66.6","","2200","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"2931","5x130","84.1","","2090","bolt","M14x1.5","17","32.00","31","34","103","","","on"
"2932","5x112","66.6","","1201","bolt","M14x1.5","17","32.00","31","34","96","","","on"
"2933","5x108","65.1","","1276","nut","M12x1.5","19","","","","63","","",""
"2934","5x108","65.1","","1265","bolt","M12x1.75","19","28.00","27","30","81","","",""
"2936","5x100","56.1","","1133","nut","M12x1.25","19","","","","58 to 72","","",""
"2937","5x114.3","56.1","","1668","nut","M12x1.25","19","","","","74 to 89, chrome lugs see manual","","","on"
"2938","5x100","56.1","","1338","nut","M12x1.25","19","","","","74 to 89","","",""
"2939","5x100","56.1","0.00","1111","nut","M12x1.25","19","","0","0","66","0","0",""
"2940","5x100","56.1","0.00","1210","nut","M12x1.25","19","","0","0","66","0","0",""
"2941","5x100","56.1","0.00","1210","nut","M12x1.25","19","","0","0","58 to 72","0","0","on"
"2942","5x100","56.1","","1342","nut","M12x1.25","19","","","","58 to 72","","","on"
"2943","5x100","56.1","0.00","1342","nut","M12x1.25","19","","0","0","74 to 89","0","0","on"
"2945","5x100","56.1","0.00","1045","nut","M12x1.25","19","","0","0","58 to 72","0","0",""
"2947","5x115","70.1","","1254","nut","M12x1.5","19","","","","100","","",""
"2948","5x127","78.3","","1672","nut","M12x1.5","19","","","","100","","",""
"2949","5x115","70.1","","1254","nut","M12x1.5","19","","","","100","","",""
"2950","5x115","70.1","","1254","nut","M12x1.5","19","","","","100","","",""
"2951","5x115","70.3","","1089","nut","M12x1.5","19","","","","100","2180","1713",""
"2952","5x115","70.3","","1298","nut","M12x1.5","19","","","","100","","",""
"2953","5x115","70.3","","1298","nut","M12x1.5","19","","","","100","","",""
"2954","5x120.65","70.3","","1122","nut","7/16 UNF","19","","","","70","","",""
"2955","5x115","70.3","","1258","nut","M12x1.5","19","","","","80","","",""
"2956","5x100","57.1","","1067","nut","M12x1.5","19","","","","75","","",""
"2957","5x100","57.1","0.00","1067","nut","M12x1.5","19","","0","0","100","0","0",""
"2958","5x100","57.1","","1067","nut","M12x1.5","19","","","","100","","",""
"2959","5x115","70.3","","1089","nut","M12x1.5","19","","","","100","2180","1713",""
"2960","5x100","57.1","","1360","nut","M12x1.5","19","","","","85 to 115","","",""
"2961","5x100","57.1","","1360","nut","M12x1.5","19","","","","85 to 115","","",""
"2962","5x100","57.1","","1360","nut","M12x1.5","19","","","","85 to 115","","",""
"2963","5x100","56.1","","1133","nut","M12x1.25","19","","","","58 to 72","","",""
"2964","5x114.3","56.1","","990","nut","M12x1.25","19","","","","74 to 89","","","on"
"2965","5x100","56.1","","990","nut","M12x1.25","19","","","","58 to 72","","",""
"2967","5x100","56.1","","1164","nut","M12x1.25","19","","","","74 to 89","","","on"
"2969","4x140","94.5","","953","nut","M12x1.25","19","","","","58 to 72","","",""
"2970","5x114.3","71.5","","1360","nut","M12x1.5","19","","","","85 to 115","","",""
"2971","5x114.3","71.5","","1360","nut","M12x1.5","19","","","","85 to 115","","",""
"2972","5x114.3","67.1","0.00","1067","nut","M12x1.5","19","","0","0","85 to 100","0","0",""
"2973","5x100","57.1","","1144","nut","M12x1.5","19","","","","95","2289","1867",""
"2974","5x100","57.1","0.00","1144","nut","M12x1.5","19","","0","0","95","2289","1867",""
"2975","6x132","74.5","","1353","nut","M14x1.5","22","","","","140","","","on"
"2976","6x139.7","78.1","","2035","nut","M14x1.5","19","","","","140","","","on"
"2977","8x165.1","117","","2035","nut","M14x1.5","19","","","","140","","",""
"2978","8x165.1","116.7","0.00","2035","nut","M14x1.5","22","","0","0","140","0","0","on"
"2979","5x127","77.8","","2035","nut","M14x1.5","19","","","","140","","",""
"2980","8x165.1","117","","2090","nut","M14x1.5","19","","","","140","","","on"
"2981","8x165.1","117","","2035","nut","M14x1.5","19","","","","140","","","on"
"2982","6x139.7","78.3","","2035","nut","M14x1.5","19","","","","140","","",""
"2983","6x139.7","78.3","","2035","nut","M14x1.5","19","","","","140","","",""
"2984","5x112","66.6","","1496","bolt","M14x1.5","17","32.00","31","34","111","","","on"
"2985","5x112","66.6","","1496","bolt","M14x1.5","17","32.00","31","34","111","","","on"
"2986","5x112","66.6","0.00","1480","bolt","M14x1.5","17","32.00","31","34","111","0","0",""
"2987","5x112","66.6","","1386","bolt","M12x1.5","17","26.00","25","28","81","","","on"
"2988","6x132","74.5","","1327","nut","M14x1.5","22","","","","140","","","on"
"2989","5x114.3","71.5","","1406","nut","1/2 UNF","19","","","","75","","",""
"2990","5x127","71.5","","1472","nut","1/2 UNF","19","","","","95","","","on"
"2991","5x127","71.5","0.00","1460","nut","1/2 UNF","19","","0","0","95","1259","1452","on"
"2992","4x108","63.4","","1155","nut","M12x1.5","19","","","","72","","",""
"3026","4x98","58.1","","913","bolt","M12x1.25","17","26.00","25","28","75","875","825","on"
"3036","5x114.3","70.6","","1551","nut","M12x1.5","19","","","","100","","","on"
"3037","5x114.3","67.1","","1650","nut","M12x1.5","21","","","","80","","","on"
"3038","5x114.3","67.1","","1595","nut","M12x1.5","21","","","","65 to 80","","","on"
"3041","6x139.7","71.5","0.00","1406","nut","7/16 UNF","19","","0","0","75","0","0",""
"3042","4x108","63.4","","1155","nut","M12x1.5","19","","","","85 to 105","","",""
"3044","4x100","54.1","","1067","bolt","M12x1.5","17","28.00","27","30","87","","",""
"3045","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","81","","",""
"3046","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","81","","",""
"3047","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","81","","",""
"3048","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","81","","",""
"3049","5x112","66.6","","1353","bolt","M12x1.5","17","26.00","25","28","81","","",""
"3050","5x114.3","66.1","","1364","nut","M12x1.25","21","","","","72 to 87","","","on"
